#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	-0.79, -18.24, 0.74 	14.94, -2.64, -8.74 	0.00, 30.00 	11,25,18,479		0.00,0.00	0,0 	0
0       	2.19, -13.65, 1.67 	12.43, -2.19, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.20, -13.64, 1.67 	12.43, -2.19, -7.20 	0.00, 30.00 	11,25,18,505		inf,-nan	0,0 	0
0       	2.18, -13.64, 1.67 	12.41, -2.20, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.19, -13.64, 1.67 	12.41, -2.21, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.62, 1.68 	12.40, -2.21, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.63, 1.68 	12.39, -2.22, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.64, 1.68 	12.39, -2.21, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.17, -13.65, 1.67 	12.36, -2.22, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.65, 1.68 	12.39, -2.23, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.17, -13.66, 1.68 	12.42, -2.22, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.65, 1.68 	12.44, -2.20, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.64, 1.67 	12.44, -2.21, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.16, -13.62, 1.67 	12.44, -2.21, -7.21 	0.00, 30.00 	11,25,18,505		inf,-nan	0,0 	0
0       	2.16, -13.64, 1.66 	12.42, -2.21, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.16, -13.64, 1.67 	12.40, -2.23, -7.20 	0.00, 30.00 	11,25,18,505		-nan,inf	0,0 	0
0       	2.15, -13.62, 1.67 	12.38, -2.24, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.16, -13.62, 1.68 	12.38, -2.25, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.20, -13.64, 1.67 	12.39, -2.25, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.20, -13.65, 1.67 	12.41, -2.24, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.65, 1.67 	12.44, -2.22, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.20, -13.66, 1.67 	12.46, -2.21, -7.22 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.19, -13.66, 1.66 	12.45, -2.21, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.17, -13.65, 1.66 	12.46, -2.20, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.63, 1.67 	12.45, -2.19, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.16, -13.62, 1.66 	12.42, -2.19, -7.21 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.19, -13.61, 1.66 	12.40, -2.21, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.63, 1.65 	12.39, -2.23, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.64, 1.65 	12.40, -2.23, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.19, -13.64, 1.67 	12.42, -2.23, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.19, -13.64, 1.67 	12.43, -2.22, -7.20 	0.00, 30.00 	11,25,18,505		-nan,inf	0,0 	0
0       	2.18, -13.67, 1.66 	12.43, -2.23, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.19, -13.64, 1.67 	12.46, -2.22, -7.20 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.18, -13.65, 1.66 	12.45, -2.21, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.17, -13.65, 1.66 	12.46, -2.21, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.17, -13.64, 1.67 	12.43, -2.23, -7.19 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.13, -13.62, 1.67 	12.42, -2.24, -7.18 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.15, -13.62, 1.67 	12.37, -2.24, -7.18 	0.00, 30.00 	11,25,18,505		inf,inf	0,0 	0
0       	2.16, -13.61, 1.67 	12.32, -2.25, -7.19 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.15, -13.65, 1.66 	12.29, -2.23, -7.20 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.16, -13.64, 1.66 	12.34, -2.17, -7.19 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.67, 1.67 	12.49, -2.07, -7.19 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.68, 1.66 	12.62, -1.95, -7.19 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.67, 1.66 	12.63, -1.86, -7.23 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.64, 1.67 	12.50, -1.88, -7.24 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.18, -13.63, 1.66 	12.35, -1.93, -7.24 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.61, 1.66 	12.16, -2.00, -7.26 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.60, 1.68 	12.03, -2.07, -7.31 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.15, -13.59, 1.69 	11.96, -2.11, -7.37 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.16, -13.60, 1.69 	12.06, -2.14, -7.40 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.18, -13.60, 1.69 	12.24, -2.11, -7.41 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.60, 1.70 	12.43, -2.10, -7.40 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.21, -13.61, 1.69 	12.53, -2.08, -7.37 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.21, -13.61, 1.69 	12.58, -2.04, -7.36 	0.00, 30.00 	11,25,18,506		-nan,inf	0,0 	0
0       	2.21, -13.61, 1.67 	12.56, -2.01, -7.37 	0.00, 30.00 	11,25,18,506		-nan,inf	0,0 	0
0       	2.21, -13.60, 1.67 	12.53, -1.99, -7.38 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.58, 1.66 	12.50, -1.99, -7.37 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.59, 1.67 	12.47, -1.99, -7.36 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.20, -13.60, 1.65 	12.40, -2.01, -7.35 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.20, -13.61, 1.67 	12.35, -2.00, -7.34 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.20, -13.60, 1.67 	12.29, -2.01, -7.33 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.62, 1.66 	12.29, -1.99, -7.33 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.20, -13.63, 1.66 	12.30, -1.92, -7.34 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.63, 1.67 	12.30, -1.80, -7.34 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.63, 1.65 	12.26, -1.72, -7.29 	0.00, 30.00 	11,25,18,506		-nan,inf	0,0 	0
0       	2.21, -13.61, 1.65 	12.18, -1.66, -7.24 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.61, 1.66 	12.00, -1.64, -7.21 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.60, 1.65 	11.87, -1.63, -7.18 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.59, 1.67 	11.75, -1.65, -7.14 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.18, -13.60, 1.67 	11.68, -1.68, -7.15 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.17, -13.59, 1.66 	11.64, -1.69, -7.18 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.18, -13.60, 1.67 	11.66, -1.69, -7.20 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.21, -13.61, 1.67 	11.69, -1.69, -7.22 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.21, -13.60, 1.65 	11.74, -1.68, -7.22 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.23, -13.60, 1.66 	11.74, -1.68, -7.23 	0.00, 30.00 	11,25,18,506		inf,-nan	0,0 	0
0       	2.22, -13.59, 1.65 	11.73, -1.68, -7.22 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.20, -13.61, 1.65 	11.69, -1.69, -7.22 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.23, -13.60, 1.64 	11.65, -1.71, -7.22 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.21, -13.60, 1.65 	11.56, -1.77, -7.22 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.18, -13.60, 1.65 	11.37, -1.87, -7.23 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.19, -13.59, 1.66 	10.98, -2.03, -7.30 	0.00, 30.00 	11,25,18,506		inf,inf	0,0 	0
0       	2.22, -13.60, 1.65 	10.44, -2.18, -7.51 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.22, -13.60, 1.66 	10.16, -2.24, -7.63 	0.00, 30.00 	11,25,18,507		-nan,inf	0,0 	0
0       	2.24, -13.61, 1.65 	9.87, -2.32, -7.62 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.25, -13.60, 1.66 	9.61, -2.39, -7.64 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.22, -13.59, 1.66 	9.18, -2.51, -7.68 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.22, -13.59, 1.66 	8.56, -2.69, -7.66 	0.00, 30.00 	11,25,18,507		-nan,inf	0,0 	0
0       	2.22, -13.59, 1.65 	7.74, -2.96, -7.57 	0.00, 30.00 	11,25,18,507		-nan,inf	0,0 	0
0       	2.21, -13.59, 1.65 	6.94, -3.26, -7.55 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.20, -13.57, 1.64 	6.18, -3.46, -7.64 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.19, -13.58, 1.64 	5.61, -3.60, -7.67 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.23, -13.59, 1.65 	5.14, -3.70, -7.63 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.22, -13.60, 1.64 	4.86, -3.74, -7.64 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.22, -13.61, 1.63 	4.58, -3.69, -7.67 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.25, -13.60, 1.63 	4.22, -3.68, -7.66 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.25, -13.60, 1.64 	3.72, -3.66, -7.55 	0.00, 30.00 	11,25,18,507		-nan,inf	0,0 	0
0       	2.24, -13.60, 1.63 	3.00, -3.64, -7.45 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.23, -13.59, 1.63 	2.28, -3.58, -7.43 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.21, -13.60, 1.63 	1.71, -3.47, -7.38 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.24, -13.57, 1.63 	1.35, -3.29, -7.33 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.21, -13.58, 1.63 	1.09, -3.05, -7.33 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.19, -13.58, 1.63 	0.95, -2.80, -7.40 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.20, -13.60, 1.64 	0.84, -2.58, -7.40 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.21, -13.60, 1.64 	0.82, -2.35, -7.36 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.23, -13.60, 1.63 	0.91, -2.04, -7.34 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.23, -13.62, 1.63 	0.92, -1.71, -7.34 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.26, -13.60, 1.61 	0.81, -1.40, -7.26 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.26, -13.60, 1.62 	0.58, -1.16, -7.09 	0.00, 30.00 	11,25,18,507		-nan,inf	0,0 	0
0       	2.24, -13.60, 1.61 	0.34, -0.95, -6.92 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.22, -13.59, 1.60 	0.16, -0.75, -6.76 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.21, -13.61, 1.61 	0.13, -0.59, -6.64 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.23, -13.60, 1.61 	0.13, -0.47, -6.57 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.23, -13.61, 1.62 	0.16, -0.38, -6.59 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.25, -13.59, 1.63 	0.24, -0.26, -6.64 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.24, -13.62, 1.63 	0.32, -0.14, -6.64 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.24, -13.61, 1.63 	0.33, -0.07, -6.62 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.24, -13.61, 1.61 	0.24, -0.04, -6.64 	0.00, 30.00 	11,25,18,507		-nan,inf	0,0 	0
0       	2.23, -13.60, 1.61 	0.10, -0.03, -6.61 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.23, -13.59, 1.61 	0.02, -0.03, -6.59 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.18, -13.57, 1.60 	-0.09, -0.04, -6.55 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.16, -13.59, 1.60 	-0.26, -0.02, -6.49 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
0       	2.16, -13.57, 1.60 	-0.47, -0.03, -6.39 	0.00, 30.00 	11,25,18,507		inf,inf	0,0 	0
9       	2.17, -13.55, 1.60 	-0.39, -0.04, -6.35 	0.00, 30.00 	11,25,18,516		2.62,8.95	0,0 	0
18      	2.15, -13.55, 1.60 	-0.15, -0.02, -6.34 	0.00, 30.00 	11,25,18,526		1.24,26.99	0,0 	0
27      	2.17, -13.57, 1.60 	0.07, -0.01, -6.38 	0.00, 30.00 	11,25,18,536		2.68,24.54	0,0 	0
36      	2.20, -13.61, 1.60 	0.15, 0.03, -6.40 	0.00, 30.00 	11,25,18,546		5.36,10.29	0,0 	0
45      	2.18, -13.59, 1.59 	0.18, 0.06, -6.37 	0.00, 30.00 	11,25,18,555		2.68,4.99	0,0 	0
54      	2.20, -13.62, 1.58 	0.20, 0.11, -6.38 	0.00, 30.00 	11,25,18,565		3.75,5.20	0,0 	0
63      	2.17, -13.61, 1.56 	0.17, 0.12, -6.38 	0.00, 30.00 	11,25,18,575		2.78,3.44	0,0 	0
72      	2.19, -13.58, 1.56 	0.13, 0.14, -6.39 	0.00, 30.00 	11,25,18,584		4.24,5.49	0,0 	0
81      	2.17, -13.58, 1.56 	0.12, 0.16, -6.38 	0.00, 30.00 	11,25,18,594		2.49,2.33	0,0 	0
90      	2.17, -13.58, 1.56 	0.13, 0.17, -6.38 	0.00, 30.00 	11,25,18,604		0.00,1.66	0,0 	0
99      	2.17, -13.56, 1.56 	0.09, 0.18, -6.38 	0.00, 30.00 	11,25,18,613		2.34,5.07	0,0 	0
108     	2.16, -13.57, 1.57 	0.08, 0.18, -6.39 	0.00, 30.00 	11,25,18,623		1.68,1.22	0,0 	0
117     	2.17, -13.56, 1.57 	0.06, 0.20, -6.39 	0.00, 30.00 	11,25,18,633		1.68,2.67	0,0 	0
126     	2.17, -13.58, 1.56 	0.11, 0.21, -6.41 	0.00, 30.00 	11,25,18,643		2.34,4.99	0,0 	0
135     	2.19, -13.58, 1.56 	0.16, 0.24, -6.46 	0.00, 30.00 	11,25,18,652		2.49,6.48	0,0 	0
144     	2.17, -13.59, 1.56 	0.25, 0.29, -6.53 	0.00, 30.00 	11,25,18,662		2.72,11.82	0,0 	0
153     	2.18, -13.58, 1.57 	0.32, 0.38, -6.64 	0.00, 30.00 	11,25,18,672		1.68,12.46	0,0 	0
162     	2.18, -13.58, 1.57 	0.22, 0.37, -6.65 	0.00, 30.00 	11,25,18,681		0.00,11.01	0,0 	0
171     	2.16, -13.59, 1.57 	-0.01, 0.33, -6.60 	0.00, 30.00 	11,25,18,691		2.72,25.73	0,0 	0
180     	2.15, -13.58, 1.57 	-0.16, 0.26, -6.55 	0.00, 30.00 	11,25,18,701		1.73,17.91	0,0 	0
189     	2.14, -13.60, 1.56 	-0.20, 0.19, -6.53 	0.00, 30.00 	11,25,18,710		1.68,9.14	0,0 	0
198     	2.16, -13.59, 1.56 	-0.12, 0.15, -6.57 	0.00, 30.00 	11,25,18,720		2.49,10.53	0,0 	0
207     	2.14, -13.60, 1.56 	0.05, 0.15, -6.63 	0.00, 30.00 	11,25,18,730		2.49,18.43	0,0 	0
216     	2.15, -13.59, 1.56 	0.24, 0.16, -6.61 	0.00, 30.00 	11,25,18,739		1.24,20.88	0,0 	0
225     	2.16, -13.60, 1.57 	0.34, 0.18, -6.54 	0.00, 30.00 	11,25,18,749		1.73,12.25	0,0 	0
234     	2.16, -13.60, 1.57 	0.31, 0.21, -6.47 	0.00, 30.00 	11,25,18,759		0.00,5.16	0,0 	0
243     	2.16, -13.60, 1.57 	0.16, 0.23, -6.39 	0.00, 30.00 	11,25,18,768		0.00,16.40	0,0 	0
252     	2.17, -13.59, 1.57 	0.02, 0.22, -6.31 	0.00, 30.00 	11,25,18,778		1.68,15.99	0,0 	0
261     	2.14, -13.58, 1.57 	-0.10, 0.20, -6.30 	0.00, 30.00 	11,25,18,788		4.46,13.47	0,0 	0
270     	2.14, -13.60, 1.57 	-0.21, 0.19, -6.35 	0.00, 30.00 	11,25,18,797		2.34,12.24	0,0 	0
279     	2.13, -13.60, 1.56 	-0.24, 0.17, -6.36 	0.00, 30.00 	11,25,18,807		1.24,4.28	0,0 	0
288     	2.14, -13.58, 1.56 	-0.24, 0.16, -6.38 	0.00, 30.00 	11,25,18,817		2.62,1.17	0,0 	0
297     	2.15, -13.58, 1.56 	-0.19, 0.17, -6.39 	0.00, 30.00 	11,25,18,826		1.73,6.19	0,0 	0
306     	2.15, -13.57, 1.56 	-0.14, 0.18, -6.41 	0.00, 30.00 	11,25,18,836		1.17,4.89	0,0 	0
315     	2.17, -13.57, 1.56 	-0.09, 0.18, -6.43 	0.00, 30.00 	11,25,18,846		2.49,6.12	0,0 	0
324     	2.16, -13.59, 1.56 	-0.02, 0.20, -6.43 	0.00, 30.00 	11,25,18,855		2.62,7.40	0,0 	0
333     	2.17, -13.60, 1.55 	0.02, 0.20, -6.42 	0.00, 30.00 	11,25,18,865		1.73,4.89	0,0 	0
342     	2.17, -13.59, 1.55 	0.04, 0.24, -6.41 	0.00, 30.00 	11,25,18,875		1.17,4.20	0,0 	0
351     	2.18, -13.57, 1.54 	0.02, 0.25, -6.39 	0.00, 30.00 	11,25,18,885		2.62,1.72	0,0 	0
360     	2.19, -13.57, 1.54 	-0.01, 0.24, -6.35 	0.00, 30.00 	11,25,18,894		1.24,3.67	0,0 	0
369     	2.17, -13.57, 1.53 	-0.09, 0.21, -6.33 	0.00, 30.00 	11,25,18,904		2.49,9.99	0,0 	0
378     	2.18, -13.57, 1.53 	-0.15, 0.19, -6.31 	0.00, 30.00 	11,25,18,914		1.24,6.48	0,0 	0
387     	2.16, -13.58, 1.53 	-0.19, 0.18, -6.31 	0.00, 30.00 	11,25,18,923		2.72,4.89	0,0 	0
396     	2.16, -13.58, 1.54 	-0.14, 0.17, -6.31 	0.00, 30.00 	11,25,18,933		0.00,5.49	0,0 	0
405     	2.14, -13.60, 1.55 	-0.18, 0.16, -6.31 	0.00, 30.00 	11,25,18,943		2.72,3.67	0,0 	0
414     	2.15, -13.59, 1.56 	-0.17, 0.17, -6.31 	0.00, 30.00 	11,25,18,952		1.24,1.66	0,0 	0
423     	2.18, -13.59, 1.55 	-0.15, 0.18, -6.31 	0.00, 30.00 	11,25,18,962		3.73,1.22	0,0 	0
432     	2.17, -13.59, 1.56 	-0.15, 0.17, -6.31 	0.00, 30.00 	11,25,18,972		1.24,1.17	0,0 	0
441     	2.16, -13.58, 1.56 	-0.17, 0.17, -6.31 	0.00, 30.00 	11,25,18,981		1.73,1.72	0,0 	0
450     	2.12, -13.58, 1.55 	-0.14, 0.17, -6.31 	0.00, 30.00 	11,25,18,991		3.94,2.75	0,0 	0
459     	2.12, -13.57, 1.55 	-0.17, 0.18, -6.31 	0.00, 30.00 	11,25,18,1		1.17,3.44	0,0 	0
468     	2.12, -13.57, 1.56 	-0.14, 0.18, -6.31 	0.00, 30.00 	11,25,19,10		0.00,2.75	0,0 	0
477     	2.14, -13.55, 1.56 	-0.17, 0.18, -6.31 	0.00, 30.00 	11,25,19,20		2.72,2.75	0,0 	0
486     	2.14, -13.55, 1.56 	-0.17, 0.17, -6.31 	0.00, 30.00 	11,25,19,30		0.00,1.17	0,0 	0
495     	2.14, -13.55, 1.56 	-0.16, 0.16, -6.31 	0.00, 30.00 	11,25,19,39		0.00,1.17	0,0 	0
504     	2.18, -13.56, 1.56 	-0.13, 0.16, -6.31 	0.00, 30.00 	11,25,19,49		3.94,3.89	0,0 	0
513     	2.18, -13.57, 1.55 	-0.09, 0.18, -6.32 	0.00, 30.00 	11,25,19,59		1.17,5.35	0,0 	0
522     	2.19, -13.58, 1.54 	-0.03, 0.22, -6.34 	0.00, 30.00 	11,25,19,68		1.73,8.03	0,0 	0
531     	2.17, -13.56, 1.54 	-0.01, 0.23, -6.35 	0.00, 30.00 	11,25,19,78		3.46,2.68	0,0 	0
540     	2.13, -13.55, 1.55 	0.00, 0.23, -6.35 	0.00, 30.00 	11,25,19,88		3.94,1.22	0,0 	0
549     	2.14, -13.55, 1.55 	-0.06, 0.22, -6.33 	0.00, 30.00 	11,25,19,98		1.24,7.40	0,0 	0
558     	2.14, -13.54, 1.56 	-0.15, 0.21, -6.33 	0.00, 30.00 	11,25,19,107		1.17,9.79	0,0 	0
567     	2.15, -13.54, 1.56 	-0.20, 0.20, -6.33 	0.00, 30.00 	11,25,19,117		1.24,6.12	0,0 	0
576     	2.14, -13.55, 1.54 	-0.21, 0.18, -6.33 	0.00, 30.00 	11,25,19,127		1.68,2.60	0,0 	0
585     	2.14, -13.54, 1.55 	-0.20, 0.18, -6.32 	0.00, 30.00 	11,25,19,136		1.17,1.22	0,0 	0
594     	2.18, -13.55, 1.54 	-0.20, 0.17, -6.33 	0.00, 30.00 	11,25,19,146		3.94,1.17	0,0 	0
603     	2.18, -13.56, 1.54 	-0.15, 0.18, -6.34 	0.00, 30.00 	11,25,19,156		1.17,4.89	0,0 	0
612     	2.18, -13.58, 1.53 	-0.15, 0.19, -6.34 	0.00, 30.00 	11,25,19,165		2.34,1.66	0,0 	0
621     	2.19, -13.58, 1.53 	-0.12, 0.20, -6.34 	0.00, 30.00 	11,25,19,175		1.24,2.68	0,0 	0
630     	2.19, -13.58, 1.53 	-0.10, 0.21, -6.32 	0.00, 30.00 	11,25,19,185		0.00,2.68	0,0 	0
639     	2.19, -13.58, 1.54 	-0.14, 0.22, -6.30 	0.00, 30.00 	11,25,19,194		0.00,3.89	0,0 	0
648     	2.17, -13.57, 1.55 	-0.24, 0.21, -6.24 	0.00, 30.00 	11,25,19,204		2.78,11.01	0,0 	0
657     	2.17, -13.56, 1.55 	-0.40, 0.17, -6.21 	0.00, 30.00 	11,25,19,214		1.17,18.43	0,0 	0
666     	2.16, -13.56, 1.53 	-0.46, 0.14, -6.17 	0.00, 30.00 	11,25,19,223		1.24,7.63	0,0 	0
675     	2.16, -13.56, 1.54 	-0.40, 0.15, -6.14 	0.00, 30.00 	11,25,19,233		0.00,7.34	0,0 	0
684     	2.19, -13.57, 1.54 	-0.26, 0.15, -6.14 	0.00, 30.00 	11,25,19,243		3.94,14.77	0,0 	0
693     	2.21, -13.59, 1.54 	-0.11, 0.19, -6.21 	0.00, 30.00 	11,25,19,252		2.68,17.21	0,0 	0
702     	2.21, -13.59, 1.54 	0.08, 0.23, -6.27 	0.00, 30.00 	11,25,19,262		0.00,22.07	0,0 	0
711     	2.19, -13.59, 1.53 	0.17, 0.27, -6.30 	0.00, 30.00 	11,25,19,272		1.24,10.29	0,0 	0
720     	2.20, -13.60, 1.53 	0.15, 0.31, -6.29 	0.00, 30.00 	11,25,19,281		1.17,4.87	0,0 	0
729     	2.22, -13.60, 1.53 	-0.03, 0.35, -6.29 	0.00, 30.00 	11,25,19,291		2.49,20.62	0,0 	0
738     	2.20, -13.60, 1.53 	-0.23, 0.32, -6.29 	0.00, 30.00 	11,25,19,301		2.49,22.02	0,0 	0
747     	2.16, -13.58, 1.53 	-0.33, 0.27, -6.28 	0.00, 30.00 	11,25,19,310		4.46,12.61	0,0 	0
756     	2.16, -13.58, 1.52 	-0.33, 0.23, -6.29 	0.00, 30.00 	11,25,19,320		0.00,4.67	0,0 	0
765     	2.15, -13.59, 1.51 	-0.31, 0.20, -6.31 	0.00, 30.00 	11,25,19,330		1.68,3.75	0,0 	0
774     	2.16, -13.59, 1.51 	-0.28, 0.19, -6.32 	0.00, 30.00 	11,25,19,340		1.24,3.89	0,0 	0
783     	2.20, -13.60, 1.52 	-0.27, 0.18, -6.33 	0.00, 30.00 	11,25,19,349		3.94,2.67	0,0 	0
792     	2.21, -13.60, 1.51 	-0.21, 0.19, -6.33 	0.00, 30.00 	11,25,19,359		1.24,6.19	0,0 	0
801     	2.21, -13.61, 1.51 	-0.21, 0.19, -6.33 	0.00, 30.00 	11,25,19,369		1.17,0.00	0,0 	0
810     	2.21, -13.61, 1.51 	-0.21, 0.19, -6.33 	0.00, 30.00 	11,25,19,378		0.00,0.00	0,0 	0
819     	2.22, -13.60, 1.50 	-0.20, 0.19, -6.34 	0.00, 30.00 	11,25,19,388		1.68,1.22	0,0 	0
828     	2.20, -13.60, 1.50 	-0.19, 0.19, -6.34 	0.00, 30.00 	11,25,19,398		2.49,1.22	0,0 	0
