#Time 	Sensor1         Sensor2         Target          Time            Vel             
#================================================================

0       	5.04, -23.96, -10.12 	45.03, 19.99, -20.13 	0.00, 30.00 	14,1,26,190		0.00,0.00	0,0 	0
616     	-0.69, 2.52, -7.05 	20.68, -21.71, -7.79 	0.00, 30.00 	14,1,26,872		6.62,12.51	0,0 	0
625     	-0.70, 2.51, -7.04 	20.66, -21.69, -7.81 	0.00, 30.00 	14,1,26,882		1.67,2.68	0,0 	0
634     	-0.71, 2.53, -7.04 	20.61, -21.72, -7.83 	0.00, 30.00 	14,1,26,892		2.68,6.94	0,0 	0
643     	-0.72, 2.56, -7.04 	20.67, -21.68, -7.88 	0.00, 30.00 	14,1,26,901		3.52,8.56	0,0 	0
652     	-0.71, 2.57, -7.04 	20.74, -21.61, -7.85 	0.00, 30.00 	14,1,26,911		1.67,10.87	0,0 	0
661     	-0.72, 2.60, -7.04 	20.86, -21.50, -7.93 	0.00, 30.00 	14,1,26,921		3.76,17.51	0,0 	0
670     	-0.72, 2.62, -7.04 	20.89, -21.38, -7.93 	0.00, 30.00 	14,1,26,930		2.35,13.61	0,0 	0
679     	-0.74, 2.63, -7.04 	20.95, -21.27, -7.92 	0.00, 30.00 	14,1,26,940		2.75,14.25	0,0 	0
688     	-0.77, 2.64, -7.04 	20.92, -21.18, -7.94 	0.00, 30.00 	14,1,26,950		2.75,10.89	0,0 	0
697     	-0.78, 2.66, -7.04 	20.96, -21.08, -7.92 	0.00, 30.00 	14,1,26,960		2.68,11.46	0,0 	0
706     	-0.80, 2.67, -7.04 	20.83, -21.00, -7.88 	0.00, 30.00 	14,1,26,969		2.75,16.63	0,0 	0
715     	-0.81, 2.68, -7.04 	20.70, -21.00, -7.87 	0.00, 30.00 	14,1,26,979		1.72,14.74	0,0 	0
724     	-0.83, 2.68, -7.04 	20.68, -20.97, -7.81 	0.00, 30.00 	14,1,26,989		1.22,3.76	0,0 	0
733     	-0.83, 2.68, -7.04 	20.66, -20.97, -7.83 	0.00, 30.00 	14,1,26,998		0.00,2.44	0,0 	0
742     	-0.84, 2.69, -7.03 	20.65, -20.96, -7.81 	0.00, 30.00 	14,1,27,8		1.72,1.72	0,0 	0
751     	-0.83, 2.70, -7.04 	20.72, -20.92, -7.82 	0.00, 30.00 	14,1,27,18		1.67,9.13	0,0 	0
760     	-0.82, 2.71, -7.04 	20.71, -20.93, -7.80 	0.00, 30.00 	14,1,27,27		1.67,1.22	0,0 	0
769     	-0.82, 2.71, -7.04 	20.76, -20.92, -7.81 	0.00, 30.00 	14,1,27,37		0.00,4.88	0,0 	0
778     	-0.83, 2.73, -7.04 	20.75, -20.93, -7.84 	0.00, 30.00 	14,1,27,47		2.68,1.66	0,0 	0
787     	-0.85, 2.74, -7.03 	20.75, -20.97, -7.84 	0.00, 30.00 	14,1,27,56		2.75,3.51	0,0 	0
796     	-0.83, 2.73, -7.02 	20.73, -20.96, -7.83 	0.00, 30.00 	14,1,27,66		2.75,2.74	0,0 	0
805     	-0.83, 2.74, -7.03 	20.72, -20.97, -7.80 	0.00, 30.00 	14,1,27,76		1.17,1.66	0,0 	0
814     	-0.86, 2.76, -7.03 	20.62, -21.02, -7.79 	0.00, 30.00 	14,1,27,85		3.44,11.80	0,0 	0
823     	-0.83, 2.77, -7.03 	20.64, -21.00, -7.80 	0.00, 30.00 	14,1,27,95		2.68,2.67	0,0 	0
832     	-0.84, 2.79, -7.04 	20.68, -21.03, -7.80 	0.00, 30.00 	14,1,27,105		1.17,5.16	0,0 	0
841     	-0.84, 2.81, -7.03 	20.72, -21.02, -7.77 	0.00, 30.00 	14,1,27,114		2.35,4.98	0,0 	0
850     	-0.81, 2.84, -7.03 	20.82, -21.01, -7.80 	0.00, 30.00 	14,1,27,124		5.01,10.99	0,0 	0
859     	-0.80, 2.86, -7.02 	20.93, -21.02, -7.80 	0.00, 30.00 	14,1,27,134		2.61,12.30	0,0 	0
868     	-0.78, 2.88, -7.03 	21.07, -20.98, -7.83 	0.00, 30.00 	14,1,27,143		3.34,16.14	0,0 	0
877     	-0.77, 2.93, -7.02 	21.14, -20.98, -7.79 	0.00, 30.00 	14,1,27,153		4.81,7.46	0,0 	0
886     	-0.81, 2.97, -7.02 	21.16, -21.02, -7.77 	0.00, 30.00 	14,1,27,163		6.05,5.35	0,0 	0
895     	-0.80, 3.04, -7.04 	21.14, -21.01, -7.77 	0.00, 30.00 	14,1,27,173		8.26,2.74	0,0 	0
904     	-0.78, 3.13, -7.04 	21.08, -21.03, -7.74 	0.00, 30.00 	14,1,27,182		9.97,7.38	0,0 	0
913     	-0.73, 3.28, -7.07 	21.10, -21.00, -7.78 	0.00, 30.00 	14,1,27,192		17.77,4.99	0,0 	0
922     	-0.63, 3.51, -7.11 	21.10, -21.00, -7.78 	0.00, 30.00 	14,1,27,202		27.70,0.00	0,0 	0
931     	-0.48, 3.92, -7.15 	21.16, -21.02, -7.77 	0.00, 30.00 	14,1,27,211		48.59,7.14	0,0 	0
940     	-0.22, 4.52, -7.17 	21.36, -21.04, -7.80 	0.00, 30.00 	14,1,27,221		73.12,22.37	0,0 	0
949     	0.11, 5.33, -7.21 	21.63, -20.97, -7.89 	0.00, 30.00 	14,1,27,231		96.62,30.88	0,0 	0
958     	0.20, 5.87, -7.25 	22.00, -20.94, -7.99 	0.00, 30.00 	14,1,27,240		61.41,41.49	0,0 	0
967     	0.19, 6.33, -7.30 	22.33, -20.88, -8.13 	0.00, 30.00 	14,1,27,250		50.45,36.77	0,0 	0
976     	0.21, 6.82, -7.43 	22.66, -20.79, -8.35 	0.00, 30.00 	14,1,27,260		55.38,38.26	0,0 	0
985     	0.21, 7.39, -7.66 	22.69, -20.72, -8.56 	0.00, 30.00 	14,1,27,269		63.37,8.86	0,0 	0
994     	0.21, 8.03, -7.89 	22.57, -20.73, -8.64 	0.00, 30.00 	14,1,27,279		70.52,13.43	0,0 	0
1003    	0.26, 8.69, -8.06 	22.54, -20.64, -8.73 	0.00, 30.00 	14,1,27,289		73.35,9.75	1000,1 	0
1012    	0.36, 9.42, -8.22 	23.03, -20.34, -8.90 	0.00, 30.00 	14,1,27,298		82.41,64.03	1000,1 	0
1021    	0.53, 10.28, -8.39 	23.98, -19.66, -9.27 	0.00, 30.00 	14,1,27,308		97.10,129.83	1000,1 	0
1030    	0.61, 11.14, -8.54 	24.99, -18.92, -9.76 	0.00, 30.00 	14,1,27,318		96.00,138.98	1000,1 	0
1039    	0.59, 11.88, -8.60 	25.06, -18.85, -10.09 	0.00, 30.00 	14,1,27,327		82.13,10.87	1000,1 	0
1048    	0.52, 12.56, -8.69 	24.38, -19.05, -10.28 	0.00, 30.00 	14,1,27,337		76.28,78.31	1000,1 	0
1057    	0.37, 13.33, -8.83 	23.60, -19.30, -10.29 	0.00, 30.00 	14,1,27,347		87.48,91.12	1000,1 	0
1066    	0.21, 14.18, -9.02 	22.67, -19.99, -10.27 	0.00, 30.00 	14,1,27,356		95.65,128.37	1000,1 	0
1075    	0.08, 15.02, -9.18 	21.64, -20.71, -10.33 	0.00, 30.00 	14,1,27,366		94.21,139.89	1000,1 	0
1084    	0.06, 15.84, -9.32 	20.83, -20.91, -10.53 	0.00, 30.00 	14,1,27,376		91.49,92.48	1000,1 	0
1093    	0.10, 16.71, -9.45 	20.31, -20.97, -10.69 	0.00, 30.00 	14,1,27,385		96.68,58.59	1000,1 	0
1102    	0.24, 17.61, -9.53 	19.81, -21.29, -10.78 	0.00, 30.00 	14,1,27,395		100.76,65.63	1000,1 	0
1111    	0.36, 18.46, -9.54 	19.14, -21.60, -10.59 	0.00, 30.00 	14,1,27,405		95.70,81.75	1000,1 	0
1120    	0.55, 19.26, -9.49 	18.38, -21.95, -10.28 	0.00, 30.00 	14,1,27,415		91.85,92.77	1000,1 	0
1129    	0.69, 20.01, -9.40 	17.65, -21.85, -10.00 	0.00, 30.00 	14,1,27,424		84.62,82.51	1000,1 	0
1138    	0.84, 20.73, -9.27 	17.63, -21.16, -9.85 	0.00, 30.00 	14,1,27,434		81.56,77.26	1000,1 	0
1147    	0.87, 21.35, -9.14 	18.56, -19.79, -10.04 	0.00, 30.00 	14,1,27,444		68.42,183.40	1000,1 	0
1156    	0.84, 21.97, -9.03 	20.05, -17.86, -10.60 	0.00, 30.00 	14,1,27,453		69.16,271.64	1000,1 	0
1165    	0.78, 22.61, -8.96 	21.11, -16.02, -11.23 	0.00, 30.00 	14,1,27,463		71.54,235.62	1000,1 	0
1174    	0.82, 23.23, -8.90 	21.23, -14.75, -11.66 	0.00, 30.00 	14,1,27,473		69.72,142.06	1000,1 	0
1183    	0.86, 23.83, -8.82 	20.53, -14.53, -11.65 	0.00, 30.00 	14,1,27,482		66.25,82.08	1000,1 	0
1192    	0.97, 24.40, -8.72 	19.84, -14.75, -11.56 	0.00, 30.00 	14,1,27,492		64.26,79.98	1000,1 	0
1201    	1.18, 24.97, -8.61 	19.66, -14.68, -11.57 	0.00, 30.00 	14,1,27,502		67.42,21.44	1000,1 	0
1210    	1.40, 25.52, -8.49 	19.81, -14.43, -11.58 	0.00, 30.00 	14,1,27,511		66.32,32.71	1000,1 	0
1219    	1.63, 26.00, -8.36 	20.08, -14.14, -11.65 	0.00, 30.00 	14,1,27,521		59.16,44.09	1000,1 	0
1228    	1.83, 26.44, -8.24 	20.61, -13.57, -11.79 	0.00, 30.00 	14,1,27,531		53.35,86.52	1000,1 	0
1237    	1.98, 26.82, -8.11 	21.01, -13.17, -11.92 	0.00, 30.00 	14,1,27,540		45.98,63.40	1000,1 	0
1246    	2.04, 27.17, -8.00 	21.31, -12.96, -12.04 	0.00, 30.00 	14,1,27,550		38.78,40.58	1000,1 	0
1255    	2.08, 27.50, -7.88 	21.60, -12.99, -12.18 	0.00, 30.00 	14,1,27,560		36.86,32.47	1000,1 	0
1264    	2.06, 27.78, -7.77 	21.66, -13.11, -12.24 	0.00, 30.00 	14,1,27,569		31.65,13.92	1000,1 	0
1273    	2.00, 28.00, -7.63 	20.46, -12.47, -12.12 	0.00, 30.00 	14,1,27,579		25.26,150.44	1000,1 	0
1282    	1.88, 28.20, -7.52 	17.59, -11.91, -11.35 	0.00, 30.00 	14,1,27,589		26.23,324.62	1000,1 	0
1291    	1.81, 28.36, -7.44 	15.53, -12.75, -10.28 	0.00, 30.00 	14,1,27,598		18.81,246.96	1000,1 	0
1300    	1.75, 28.50, -7.40 	15.90, -13.31, -9.83 	0.00, 30.00 	14,1,27,608		17.28,73.89	1000,1 	0
1309    	1.66, 28.66, -7.40 	17.04, -12.90, -9.97 	0.00, 30.00 	14,1,27,618		19.81,134.67	1000,1 	0
1318    	1.49, 28.81, -7.40 	18.00, -12.24, -10.31 	0.00, 30.00 	14,1,27,628		25.81,129.72	1000,1 	0
1327    	1.27, 28.95, -7.41 	18.49, -11.72, -10.53 	0.00, 30.00 	14,1,27,637		28.89,79.10	1000,1 	0
1336    	0.97, 29.05, -7.43 	18.58, -11.50, -10.64 	0.00, 30.00 	14,1,27,647		34.72,26.03	1000,1 	0
1345    	0.69, 29.17, -7.43 	18.46, -11.51, -10.64 	0.00, 30.00 	14,1,27,657		33.53,13.43	1000,1 	0
1354    	0.42, 29.23, -7.40 	18.32, -11.58, -10.58 	0.00, 30.00 	14,1,27,666		31.13,17.14	1000,1 	0
1363    	0.15, 29.30, -7.37 	18.21, -11.58, -10.56 	0.00, 30.00 	14,1,27,676		31.13,12.31	1000,1 	0
1372    	-0.13, 29.33, -7.37 	18.17, -11.48, -10.50 	0.00, 30.00 	14,1,27,686		31.11,12.38	1000,1 	0
1381    	-0.34, 29.35, -7.37 	18.11, -11.28, -10.52 	0.00, 30.00 	14,1,27,695		23.64,22.92	1000,1 	0
1390    	-0.51, 29.37, -7.35 	17.90, -11.09, -10.54 	0.00, 30.00 	14,1,27,705		18.81,30.93	1000,1 	0
1399    	-0.59, 29.41, -7.34 	17.28, -11.16, -10.49 	0.00, 30.00 	14,1,27,715		10.54,69.56	1000,1 	0
1408    	-0.62, 29.46, -7.32 	16.50, -11.64, -10.30 	0.00, 30.00 	14,1,27,724		5.36,101.92	1000,1 	0
1417    	-0.62, 29.50, -7.30 	15.73, -12.30, -9.95 	0.00, 30.00 	14,1,27,734		4.69,112.11	1000,1 	0
1426    	-0.60, 29.56, -7.29 	15.58, -12.41, -9.63 	0.00, 30.00 	14,1,27,744		7.38,20.81	1000,1 	0
1435    	-0.59, 29.58, -7.28 	16.43, -11.06, -9.80 	0.00, 30.00 	14,1,27,753		2.61,177.37	1000,1 	0
1444    	-0.59, 29.62, -7.27 	17.88, -9.12, -10.52 	0.00, 30.00 	14,1,27,763		3.69,268.46	1000,1 	0
1453    	-0.58, 29.64, -7.26 	18.88, -7.73, -11.25 	0.00, 30.00 	14,1,27,773		2.61,190.50	1000,1 	0
1462    	-0.57, 29.68, -7.26 	19.05, -7.33, -11.55 	0.00, 30.00 	14,1,27,782		4.81,48.42	1000,1 	0
1471    	-0.53, 29.73, -7.26 	18.83, -7.46, -11.53 	0.00, 30.00 	14,1,27,792		6.67,28.30	1000,1 	0
1480    	-0.51, 29.78, -7.27 	18.72, -7.58, -11.46 	0.00, 30.00 	14,1,27,802		6.28,18.28	1000,1 	0
1489    	-0.48, 29.82, -7.27 	18.57, -7.81, -11.43 	0.00, 30.00 	14,1,27,811		5.87,30.87	1000,1 	0
1498    	-0.45, 29.84, -7.27 	18.34, -8.12, -11.35 	0.00, 30.00 	14,1,27,821		3.82,42.42	1000,1 	0
1507    	-0.44, 29.86, -7.26 	18.23, -8.32, -11.27 	0.00, 30.00 	14,1,27,831		2.61,25.24	1000,1 	0
1516    	-0.42, 29.87, -7.26 	18.12, -8.44, -11.21 	0.00, 30.00 	14,1,27,840		2.68,18.28	1000,1 	0
1525    	-0.42, 29.89, -7.26 	18.12, -8.45, -11.19 	0.00, 30.00 	14,1,27,850		2.35,1.17	1000,1 	0
1534    	-0.41, 29.90, -7.26 	18.10, -8.50, -11.16 	0.00, 30.00 	14,1,27,860		1.67,5.21	1000,1 	0
1543    	-0.40, 29.91, -7.26 	18.04, -8.52, -11.16 	0.00, 30.00 	14,1,27,870		1.67,7.61	1000,1 	0
1552    	-0.38, 29.93, -7.26 	18.03, -8.59, -11.13 	0.00, 30.00 	14,1,27,879		3.34,7.09	1000,1 	0
1561    	-0.38, 29.93, -7.26 	17.99, -8.60, -11.11 	0.00, 30.00 	14,1,27,889		0.00,4.98	1000,1 	0
1570    	-0.37, 29.93, -7.25 	17.94, -8.62, -11.10 	0.00, 30.00 	14,1,27,899		1.72,6.46	1000,1 	0
1579    	-0.36, 29.96, -7.26 	18.16, -8.40, -11.16 	0.00, 30.00 	14,1,27,908		3.69,35.02	1000,1 	0
1588    	-0.34, 29.97, -7.26 	18.42, -7.97, -11.36 	0.00, 30.00 	14,1,27,918		2.68,55.38	1000,1 	0
1597    	-0.33, 29.98, -7.26 	17.42, -8.89, -11.25 	0.00, 30.00 	14,1,27,928		1.67,150.10	1000,1 	0
1606    	-0.33, 29.99, -7.26 	16.64, -9.45, -10.95 	0.00, 30.00 	14,1,27,937		1.17,107.41	1000,1 	0
1615    	-0.31, 29.98, -7.26 	17.30, -8.23, -11.06 	0.00, 30.00 	14,1,27,947		2.75,154.65	1000,1 	0
1624    	-0.31, 29.99, -7.26 	18.09, -6.70, -11.39 	0.00, 30.00 	14,1,27,957		1.17,190.92	1000,1 	0
1633    	-0.30, 29.99, -7.26 	18.52, -5.56, -11.81 	0.00, 30.00 	14,1,27,966		1.22,135.86	1000,1 	0
1642    	-0.30, 29.99, -7.26 	18.39, -5.15, -12.06 	0.00, 30.00 	14,1,27,976		0.00,48.44	1000,1 	0
1651    	-0.30, 29.99, -7.26 	17.68, -5.61, -11.76 	0.00, 30.00 	14,1,27,986		0.00,93.91	1000,1 	0
1660    	-0.30, 29.99, -7.25 	17.17, -5.90, -11.15 	0.00, 30.00 	14,1,27,995		0.00,65.22	1000,1 	0
1669    	-0.29, 29.99, -7.25 	17.05, -5.62, -10.89 	0.00, 30.00 	14,1,28,5		1.22,33.38	1000,1 	0
1678    	-0.28, 29.98, -7.26 	16.94, -5.47, -10.86 	0.00, 30.00 	14,1,28,15		1.72,21.02	1000,1 	0
1687    	-0.26, 30.00, -7.26 	16.77, -5.58, -10.90 	0.00, 30.00 	14,1,28,24		2.68,22.43	1000,1 	0
1696    	-0.23, 30.00, -7.26 	16.67, -5.76, -10.93 	0.00, 30.00 	14,1,28,34		2.45,22.67	1000,1 	0
1705    	-0.21, 29.99, -7.26 	16.61, -5.84, -10.95 	0.00, 30.00 	14,1,28,44		2.75,10.80	1000,1 	0
1714    	-0.20, 29.99, -7.26 	16.56, -5.91, -10.93 	0.00, 30.00 	14,1,28,53		1.22,10.05	1000,1 	0
1723    	-0.20, 29.99, -7.26 	16.44, -6.02, -10.89 	0.00, 30.00 	14,1,28,63		0.00,17.75	1000,1 	0
1732    	-0.20, 29.99, -7.26 	16.02, -6.15, -10.74 	0.00, 30.00 	14,1,28,73		0.00,48.65	1000,1 	0
1741    	-0.20, 29.99, -7.26 	15.20, -6.06, -10.50 	0.00, 30.00 	14,1,28,83		0.00,92.13	1000,1 	0
1750    	-0.20, 29.99, -7.26 	15.21, -5.26, -10.50 	0.00, 30.00 	14,1,28,92		0.00,89.13	1000,1 	0
1759    	-0.20, 29.99, -7.26 	15.77, -4.34, -10.71 	0.00, 30.00 	14,1,28,102		0.00,119.87	1000,1 	0
1768    	-0.18, 29.99, -7.26 	16.42, -4.13, -11.00 	0.00, -0.00 	14,1,28,121		2.45,76.18	1000,1 	0
1777    	-0.19, 30.00, -7.26 	15.78, -4.93, -10.81 	0.00, -0.00 	14,1,28,131		0.00,0.00	0,0 	0
1786    	-0.18, 29.99, -7.26 	15.12, -5.47, -10.59 	0.00, -0.00 	14,1,28,140		0.00,0.00	0,0 	0
1795    	-0.18, 30.01, -7.26 	14.89, -5.35, -10.56 	0.00, -0.00 	14,1,28,150		0.00,0.00	0,0 	0
1804    	-0.18, 30.03, -7.25 	15.05, -4.91, -10.73 	0.00, -0.00 	14,1,28,160		0.00,0.00	0,0 	0
1813    	-0.17, 30.03, -7.25 	15.46, -4.40, -10.99 	0.00, -0.00 	14,1,28,170		0.00,0.00	0,0 	0
1822    	-0.17, 30.03, -7.25 	15.72, -4.00, -11.24 	0.00, -0.00 	14,1,28,179		0.00,0.00	0,0 	0
1831    	-0.18, 30.03, -7.26 	15.51, -4.03, -11.38 	0.00, -0.00 	14,1,28,189		0.00,0.00	0,0 	0
1840    	-0.18, 30.04, -7.26 	14.94, -4.55, -11.33 	0.00, -0.00 	14,1,28,199		0.00,0.00	0,0 	0
1849    	-0.18, 30.03, -7.26 	14.48, -4.99, -11.23 	0.00, -0.00 	14,1,28,208		0.00,0.00	0,0 	0
1858    	-0.18, 30.03, -7.26 	14.28, -5.24, -11.19 	0.00, -0.00 	14,1,28,218		0.00,0.00	0,0 	0
1867    	-0.18, 30.03, -7.26 	14.25, -5.31, -11.20 	0.00, -0.00 	14,1,28,228		0.00,0.00	0,0 	0
1876    	-0.17, 30.03, -7.26 	14.27, -5.35, -11.18 	0.00, -0.00 	14,1,28,237		0.00,0.00	0,0 	0
1885    	-0.16, 30.03, -7.26 	14.26, -5.34, -11.19 	0.00, -0.00 	14,1,28,247		0.00,0.00	0,0 	0
1894    	-0.16, 30.02, -7.26 	14.29, -5.20, -11.20 	0.00, -0.00 	14,1,28,257		0.00,0.00	0,0 	0
1903    	-0.16, 30.01, -7.25 	14.30, -5.00, -11.25 	0.00, -0.00 	14,1,28,266		0.00,0.00	0,0 	0
1912    	-0.15, 30.01, -7.26 	14.30, -4.81, -11.32 	0.00, -0.00 	14,1,28,276		0.00,0.00	0,0 	0
1921    	-0.15, 29.99, -7.25 	14.23, -4.73, -11.35 	0.00, -0.00 	14,1,28,286		0.00,0.00	0,0 	0
1930    	-0.14, 29.98, -7.25 	14.10, -4.73, -11.35 	0.00, -0.00 	14,1,28,295		0.00,0.00	0,0 	0
1939    	-0.15, 29.99, -7.26 	13.91, -4.79, -11.31 	0.00, -0.00 	14,1,28,305		0.00,0.00	0,0 	0
1948    	-0.13, 29.99, -7.26 	13.68, -4.90, -11.22 	0.00, -0.00 	14,1,28,315		0.00,0.00	0,0 	0
1957    	-0.12, 29.99, -7.26 	13.50, -4.99, -11.06 	0.00, -0.00 	14,1,28,325		0.00,0.00	0,0 	0
1966    	-0.13, 29.98, -7.26 	13.44, -4.99, -10.88 	0.00, -0.00 	14,1,28,334		0.00,0.00	0,0 	0
1975    	-0.12, 29.98, -7.26 	13.51, -4.90, -10.70 	0.00, -0.00 	14,1,28,344		0.00,0.00	0,0 	0
1984    	-0.12, 29.98, -7.26 	13.79, -4.59, -10.57 	0.00, -0.00 	14,1,28,354		0.00,0.00	0,0 	0
1993    	-0.12, 29.97, -7.26 	14.34, -3.84, -10.73 	0.00, -0.00 	14,1,28,363		0.00,0.00	0,0 	0
2002    	-0.13, 29.95, -7.25 	15.00, -3.23, -11.07 	0.00, -0.00 	14,1,28,373		0.00,0.00	0,0 	0
2011    	-0.15, 29.91, -7.23 	15.66, -2.94, -11.41 	0.00, -0.00 	14,1,28,383		0.00,0.00	0,0 	0
2020    	-0.18, 29.77, -7.21 	16.10, -2.93, -11.72 	0.00, -0.00 	14,1,28,392		0.00,0.00	0,0 	0
2029    	-0.23, 29.59, -7.19 	16.18, -2.94, -11.92 	0.00, -0.00 	14,1,28,402		0.00,0.00	0,0 	0
2038    	-0.29, 29.43, -7.19 	16.10, -3.02, -12.04 	0.00, -0.00 	14,1,28,412		0.00,0.00	0,0 	0
2047    	-0.37, 29.23, -7.18 	16.02, -3.11, -12.08 	0.00, -0.00 	14,1,28,421		0.00,0.00	0,0 	0
2056    	-0.44, 28.99, -7.16 	15.92, -3.24, -12.08 	0.00, -0.00 	14,1,28,431		0.00,0.00	0,0 	0
2065    	-0.52, 28.70, -7.14 	15.06, -4.21, -12.12 	0.00, -0.00 	14,1,28,441		0.00,0.00	0,0 	0
2074    	-0.60, 28.38, -7.12 	14.36, -5.61, -12.40 	0.00, -0.00 	14,1,28,450		0.00,0.00	0,0 	0
2083    	-0.68, 28.04, -7.10 	14.54, -5.79, -12.35 	0.00, -0.00 	14,1,28,460		0.00,0.00	0,0 	0
2092    	-0.78, 27.63, -7.08 	14.62, -6.00, -12.21 	0.00, -0.00 	14,1,28,470		0.00,0.00	0,0 	0
2101    	-0.89, 27.16, -7.05 	14.68, -6.33, -12.02 	0.00, -0.00 	14,1,28,479		0.00,0.00	0,0 	0
2110    	-1.02, 26.67, -7.04 	14.75, -6.66, -11.87 	0.00, -0.00 	14,1,28,489		0.00,0.00	0,0 	0
2119    	-1.13, 26.08, -7.00 	14.89, -6.97, -11.79 	0.00, -0.00 	14,1,28,499		0.00,0.00	0,0 	0
2128    	-1.24, 25.47, -6.97 	15.09, -7.26, -11.73 	0.00, -0.00 	14,1,28,508		0.00,0.00	0,0 	0
2137    	-1.32, 24.84, -6.96 	15.33, -7.74, -11.71 	0.00, -0.00 	14,1,28,518		0.00,0.00	0,0 	0
2146    	-1.38, 24.16, -6.96 	15.74, -8.21, -11.77 	0.00, -0.00 	14,1,28,528		0.00,0.00	0,0 	0
2155    	-1.45, 23.39, -6.95 	16.26, -8.59, -11.74 	0.00, -0.00 	14,1,28,537		0.00,0.00	0,0 	0
2164    	-1.54, 22.56, -6.93 	16.78, -9.04, -11.45 	0.00, -0.00 	14,1,28,547		0.00,0.00	0,0 	0
2173    	-1.70, 21.67, -6.93 	17.40, -9.48, -11.15 	0.00, -0.00 	14,1,28,557		0.00,0.00	0,0 	0
2182    	-1.86, 20.76, -6.92 	18.15, -9.79, -11.00 	0.00, -0.00 	14,1,28,567		0.00,0.00	0,0 	0
2191    	-1.99, 19.85, -6.90 	18.45, -9.90, -10.96 	0.00, -0.00 	14,1,28,576		0.00,0.00	0,0 	0
2200    	-2.08, 18.89, -6.88 	18.43, -10.08, -10.96 	0.00, -0.00 	14,1,28,586		0.00,0.00	0,0 	0
2209    	-2.10, 17.96, -6.90 	18.35, -10.36, -10.99 	0.00, -0.00 	14,1,28,596		0.00,0.00	0,0 	0
2218    	-2.18, 17.04, -6.89 	18.15, -10.74, -10.95 	0.00, -0.00 	14,1,28,605		0.00,0.00	0,0 	0
2227    	-2.21, 16.02, -6.84 	17.98, -11.19, -10.89 	0.00, -0.00 	14,1,28,615		0.00,0.00	0,0 	0
2236    	-2.21, 14.99, -6.79 	17.92, -11.67, -10.82 	0.00, -0.00 	14,1,28,625		0.00,0.00	0,0 	0
2245    	-2.17, 14.07, -6.86 	17.90, -12.21, -10.78 	0.00, -0.00 	14,1,28,634		0.00,0.00	0,0 	0
2254    	-2.06, 13.13, -6.93 	17.89, -12.93, -10.69 	0.00, -0.00 	14,1,28,644		0.00,0.00	0,0 	0
2263    	-1.99, 12.10, -6.94 	17.99, -13.80, -10.51 	0.00, -0.00 	14,1,28,654		0.00,0.00	0,0 	0
2272    	-1.90, 11.08, -6.97 	18.13, -14.75, -10.24 	0.00, -0.00 	14,1,28,663		0.00,0.00	0,0 	0
2281    	-1.88, 10.08, -6.98 	18.47, -15.62, -9.95 	0.00, -0.00 	14,1,28,673		0.00,0.00	0,0 	0
2290    	-1.86, 9.12, -7.00 	18.69, -16.46, -9.73 	0.00, -0.00 	14,1,28,683		0.00,0.00	0,0 	0
2299    	-1.72, 8.16, -6.97 	18.68, -17.24, -9.61 	0.00, -0.00 	14,1,28,692		0.00,0.00	0,0 	0
2308    	-1.46, 7.34, -7.02 	18.51, -18.00, -9.48 	0.00, -0.00 	14,1,28,702		0.00,0.00	0,0 	0
2317    	-1.22, 6.60, -7.10 	18.23, -18.73, -9.39 	0.00, -0.00 	14,1,28,712		0.00,0.00	0,0 	0
2326    	-1.08, 5.75, -7.14 	18.13, -19.34, -9.36 	0.00, -0.00 	14,1,28,721		0.00,0.00	0,0 	0
2335    	-0.97, 4.91, -7.12 	18.20, -19.85, -9.31 	0.00, -0.00 	14,1,28,731		0.00,0.00	0,0 	0
2344    	-0.86, 4.26, -7.18 	18.49, -20.40, -9.22 	0.00, -0.00 	14,1,28,741		0.00,0.00	0,0 	0
2353    	-0.67, 3.78, -7.29 	18.80, -21.05, -9.03 	0.00, -0.00 	14,1,28,750		0.00,0.00	0,0 	0
2362    	-0.54, 3.22, -7.25 	18.96, -21.67, -8.80 	0.00, -0.00 	14,1,28,760		0.00,0.00	0,0 	0
2371    	-0.50, 2.61, -7.17 	18.90, -22.30, -8.56 	0.00, -0.00 	14,1,28,770		0.00,0.00	0,0 	0
